City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
279,Aklavik,CA,2022-04-17 15:26:32,68.2191,-135.0107,3.2,60,75,5.75
280,Coquimbo,CL,2022-04-17 15:26:32,-29.9533,-71.3436,56.93,88,100,2.3
281,Sovetskiy,RU,2022-04-17 15:26:34,61.3614,63.5842,25.72,85,65,3.83
282,Maralal,KE,2022-04-17 15:26:35,1.0968,36.698,68.32,63,100,4.56
283,Krokos,GR,2022-04-17 15:26:36,40.2667,21.8167,46.53,76,100,13.8
284,Lagoa,PT,2022-04-17 15:26:36,39.05,-27.9833,57.88,70,25,14.05
285,Chiredzi,ZW,2022-04-17 15:26:37,-21.05,31.6667,65.71,88,100,6.24
286,Miyako,JP,2022-04-17 15:26:37,39.6367,141.9525,44.37,76,0,5.82
287,Waddan,LY,2022-04-17 15:26:38,29.1614,16.139,75.27,25,0,14.72
288,Nuuk,GL,2022-04-17 15:22:31,64.1835,-51.7216,29.01,80,75,18.41
289,Quelimane,MZ,2022-04-17 15:26:38,-17.8786,36.8883,78.06,82,51,7.0
290,San Quintin,MX,2022-04-17 15:26:39,30.4833,-115.95,60.75,76,0,12.28
291,Larsnes,NO,2022-04-17 15:26:40,62.2028,5.5773,63.19,59,92,5.66
292,Mackenzie,CA,2022-04-17 15:26:40,55.2999,-123.1698,23.22,80,0,3.44
293,Hobyo,SO,2022-04-17 15:26:40,5.3505,48.5268,84.43,75,17,17.54
294,Annau,TM,2022-04-17 15:26:41,37.8876,58.516,56.7,82,100,11.5
295,Camocim,BR,2022-04-17 15:26:42,-2.9022,-40.8411,84.97,72,86,7.92
296,Sao Felix Do Xingu,BR,2022-04-17 15:26:42,-6.6447,-51.995,82.29,83,86,0.54
297,Viedma,AR,2022-04-17 15:26:43,-40.8135,-62.9967,62.98,67,100,10.76
298,Dunmore Town,BS,2022-04-17 15:26:43,25.5,-76.65,76.33,78,50,14.27
299,Ponta Delgada,PT,2022-04-17 15:26:44,37.7333,-25.6667,65.12,72,20,19.57
300,Stokmarknes,NO,2022-04-17 15:26:44,68.5646,14.9108,40.98,93,75,12.66
301,Port Blair,IN,2022-04-17 15:26:44,11.6667,92.75,83.21,68,39,3.11
302,Tuatapere,NZ,2022-04-17 15:26:45,-46.1333,167.6833,44.15,90,1,3.74
303,Kingaroy,AU,2022-04-17 15:26:45,-26.5333,151.8333,53.64,100,0,3.44
304,Smithers,CA,2022-04-17 15:26:46,54.7804,-127.1743,28.72,69,0,3.44
305,Morgan City,US,2022-04-17 15:26:46,29.6994,-91.2068,81.0,94,75,11.5
306,Najran,SA,2022-04-17 15:26:46,17.4924,44.1277,90.25,12,59,9.64
307,Dongtai,CN,2022-04-17 15:26:47,32.8523,120.3095,51.04,54,100,6.11
308,San Nicolas,PH,2022-04-17 15:26:47,18.1725,120.5953,76.91,88,20,0.0
309,Teguldet,RU,2022-04-17 15:24:14,57.3064,88.1667,43.83,93,39,4.21
310,Bontang,ID,2022-04-17 15:26:48,0.1333,117.5,81.3,81,92,8.61
311,Port Elizabeth,ZA,2022-04-17 15:26:48,-33.918,25.5701,67.1,91,20,10.36
312,Inongo,CD,2022-04-17 15:26:49,-1.95,18.2667,79.65,73,98,1.23
313,Coolum Beach,AU,2022-04-17 15:26:49,-26.5333,153.1,67.1,88,91,9.44
314,Bandarbeyla,SO,2022-04-17 15:26:49,9.4942,50.8122,83.55,75,79,10.76
315,Itupiranga,BR,2022-04-17 15:26:50,-5.1347,-49.3267,89.92,62,93,2.33
316,Kota Belud,MY,2022-04-17 15:26:50,6.351,116.4305,77.67,84,20,4.94
317,Bethel,US,2022-04-17 15:26:50,41.3712,-73.414,47.98,47,0,13.8
318,Xaghra,MT,2022-04-17 15:26:51,36.05,14.2644,62.82,79,2,4.0
319,Phuntsholing,BT,2022-04-17 15:26:52,26.8516,89.3884,74.75,60,56,8.43
320,Bassila,BJ,2022-04-17 15:26:52,9.0081,1.6654,94.3,33,99,5.61
321,Pangnirtung,CA,2022-04-17 15:26:53,66.1451,-65.7125,8.82,91,100,5.64
322,Bathsheba,BB,2022-04-17 15:26:53,13.2167,-59.5167,84.81,65,40,21.85
323,Ritchie,ZA,2022-04-17 15:27:54,-29.038,24.6028,63.61,58,51,10.25
324,Kudahuvadhoo,MV,2022-04-17 15:27:54,2.6708,72.8944,84.38,70,63,11.68
325,Roma,US,2022-04-17 15:27:55,43.2128,-75.4557,38.95,85,100,15.01
326,Carinhanha,BR,2022-04-17 15:27:55,-14.3047,-43.765,81.21,64,84,7.31
327,Nouakchott,MR,2022-04-17 15:27:55,18.0858,-15.9785,73.33,61,59,15.97
328,Aracataca,CO,2022-04-17 15:27:56,10.5918,-74.1898,84.09,76,96,1.01
329,Burns Lake,CA,2022-04-17 15:27:56,54.2331,-125.7533,22.42,78,37,3.24
330,Husavik,IS,2022-04-17 15:27:57,66.0449,-17.3389,43.61,87,99,5.66
331,Sukagawa,JP,2022-04-17 15:27:57,37.2833,140.3833,48.85,95,30,4.79
332,Kotido,UG,2022-04-17 15:27:58,2.9806,34.1331,77.47,56,100,7.2
333,Nouadhibou,MR,2022-04-17 15:27:58,20.931,-17.0347,71.58,68,40,12.66
334,Kibala,TD,2022-04-17 15:27:59,9.1104,18.3463,103.95,27,40,6.91
335,Novikovo,RU,2022-04-17 15:28:00,51.1537,37.8879,49.39,81,100,8.25
336,Tahe,CN,2022-04-17 15:28:01,52.3333,124.7333,22.86,87,27,3.53
337,Grand-Santi,GF,2022-04-17 15:28:02,4.25,-54.3833,85.57,64,81,3.62
338,Ust-Kuyga,RU,2022-04-17 15:28:04,70.0167,135.6,-0.92,99,73,3.71
339,Kiunga,PG,2022-04-17 15:28:05,-6.1219,141.2906,73.65,100,100,2.77
340,Sibu,MY,2022-04-17 15:24:12,2.3,111.8167,77.31,100,40,0.0
341,Sambava,MG,2022-04-17 15:28:06,-14.2667,50.1667,78.17,88,4,12.12
342,Mount Isa,AU,2022-04-17 15:28:06,-20.7333,139.5,65.97,45,0,0.0
343,Ocean City,US,2022-04-17 15:28:07,39.2776,-74.5746,52.18,54,20,5.99
344,East London,ZA,2022-04-17 15:28:07,-33.0153,27.9116,70.84,72,69,16.46
345,Tomatlan,MX,2022-04-17 15:28:08,19.9333,-105.25,79.14,45,94,3.87
346,San Andres,CO,2022-04-17 15:28:10,12.5847,-81.7006,84.22,74,40,12.66
347,La Ronge,CA,2022-04-17 15:23:41,55.1001,-105.2842,30.42,46,75,4.61
348,Altay,CN,2022-04-17 15:28:11,47.8667,88.1167,47.19,35,0,11.18
349,Jhinjhana,IN,2022-04-17 15:28:11,29.5167,77.2167,89.15,10,70,6.78
350,Sungairaya,ID,2022-04-17 15:28:13,0.7,108.9,79.86,87,97,7.05
351,Ambilobe,MG,2022-04-17 15:28:14,-13.2,49.05,77.72,82,2,0.27
352,Codrington,AU,2022-04-17 15:28:14,-38.2667,141.9667,56.19,95,100,5.88
353,Tshikapa,CD,2022-04-17 15:28:15,-6.4167,20.8,83.97,70,93,4.43
354,Inuvik,CA,2022-04-17 15:28:15,68.3499,-133.7218,13.06,48,75,10.36
355,Muros,ES,2022-04-17 15:28:16,42.7762,-9.0603,72.68,62,60,14.79
356,Skara,SE,2022-04-17 15:28:16,58.3866,13.4384,58.62,46,7,3.0
357,Zhob,PK,2022-04-17 15:28:16,31.3411,69.4481,80.46,13,96,13.78
358,Alofi,NU,2022-04-17 15:28:17,-19.0595,-169.9187,71.49,100,56,0.0
359,Richards Bay,ZA,2022-04-17 15:28:17,-28.783,32.0377,64.72,92,100,2.73
360,Nadvoitsy,RU,2022-04-17 15:28:18,63.8667,34.3167,37.15,98,100,8.21
361,Itaituba,BR,2022-04-17 15:28:18,-4.2761,-55.9836,80.76,89,40,5.75
362,Jizan,SA,2022-04-17 15:28:18,17.3333,42.6667,86.94,41,11,12.28
363,Tyup,KG,2022-04-17 15:28:19,42.7276,78.3648,53.73,45,17,1.72
364,Nha Trang,VN,2022-04-17 15:28:20,12.25,109.1833,78.8,88,73,3.94
365,Batticaloa,LK,2022-04-17 15:28:20,7.7102,81.6924,83.07,76,95,5.14
366,Souillac,MU,2022-04-17 15:28:21,-20.5167,57.5167,79.18,94,40,6.91
367,Erzin,TR,2022-04-17 15:28:21,36.9559,36.2,73.98,43,100,3.62
368,Ilulissat,GL,2022-04-17 15:28:23,69.2167,-51.1,19.42,63,75,5.75
369,Huarmey,PE,2022-04-17 15:28:23,-10.0681,-78.1522,69.85,77,40,7.56
370,Kolondieba,ML,2022-04-17 15:29:24,11.0882,-6.8926,97.14,25,100,6.69
371,Desesti,RO,2022-04-17 15:29:24,47.7667,23.85,48.88,43,95,13.11
372,Maniitsoq,GL,2022-04-17 15:29:25,65.4167,-52.9,22.55,61,99,1.34
373,Moron,AR,2022-04-17 15:29:25,-34.6534,-58.6198,70.95,68,84,5.5
374,Yining,CN,2022-04-17 15:29:26,29.0361,114.5636,50.81,95,100,0.94
375,Molango,MX,2022-04-17 15:29:26,20.7833,-98.7167,72.61,51,41,1.54
376,Beidao,CN,2022-04-17 15:29:27,34.5686,105.8933,49.86,36,97,2.26
377,Ambon,ID,2022-04-17 15:29:27,-3.6954,128.1814,78.94,89,40,5.75
378,Latung,PH,2022-04-17 15:29:28,5.5,120.8833,82.69,75,23,5.37
379,Salalah,OM,2022-04-17 15:29:28,17.0151,54.0924,84.29,84,40,9.22
380,Constitucion,CL,2022-04-17 15:29:29,-35.3333,-72.4167,61.72,62,77,4.23
381,Caxito,AO,2022-04-17 15:29:29,-8.5785,13.6643,89.71,60,52,5.68
382,Daru,PG,2022-04-17 15:25:23,-9.0763,143.2092,79.68,89,100,10.38
383,Neiafu,TO,2022-04-17 15:29:30,-18.65,-173.9833,75.88,94,40,0.0
384,Majene,ID,2022-04-17 15:29:30,-3.5403,118.9707,78.8,88,100,4.25
385,Beaupre,CA,2022-04-17 15:29:31,47.0443,-70.8953,42.66,45,53,6.91
386,Poum,NC,2022-04-17 15:26:51,-20.2333,164.0167,78.12,63,53,1.92
387,Olga,RU,2022-04-17 15:29:32,43.7444,135.2892,42.04,78,100,2.73
388,Kismayo,SO,2022-04-17 15:29:32,-0.3582,42.5454,83.7,75,100,15.39
389,Cayenne,GF,2022-04-17 15:29:33,4.9333,-52.3333,84.24,15,75,12.66
390,Hay River,CA,2022-04-17 15:29:33,60.8156,-115.7999,6.78,72,75,3.44
391,Necochea,AR,2022-04-17 15:29:34,-38.5473,-58.7368,66.74,53,89,3.31
392,Luanda,AO,2022-04-17 15:28:48,-8.8368,13.2343,84.2,74,20,11.5
393,Phan Thiet,VN,2022-04-17 15:28:54,10.9333,108.1,79.39,85,20,11.79
394,Aykhal,RU,2022-04-17 15:29:34,66.0,111.5,34.63,98,100,15.05
395,Namie,JP,2022-04-17 15:29:35,37.4833,141.0,51.71,84,0,5.99
396,Ust-Tsilma,RU,2022-04-17 15:29:35,65.441,52.1498,34.3,94,94,7.56
397,Bell Ville,AR,2022-04-17 15:29:36,-32.6259,-62.6887,72.81,44,10,7.45
398,Panacan,PH,2022-04-17 15:29:36,9.2463,118.4082,80.55,84,39,9.17
399,Araouane,ML,2022-04-17 15:29:36,18.9048,-3.5265,91.11,10,0,14.34
400,Naron,ES,2022-04-17 15:29:37,43.5167,-8.1528,65.05,71,63,7.38
401,Ballina,AU,2022-04-17 15:29:38,-28.8667,153.5667,64.58,96,75,4.61
402,Lorengau,PG,2022-04-17 15:28:11,-2.0226,147.2712,81.45,80,65,5.3
403,Teya,RU,2022-04-17 15:29:38,60.3778,92.6267,34.95,91,100,9.71
404,La Asuncion,VE,2022-04-17 15:29:39,11.0333,-63.8628,82.13,74,85,18.41
405,Petropavlovsk-Kamchatskiy,RU,2022-04-17 15:24:51,53.0452,158.6483,25.39,80,0,6.71
406,Joshimath,IN,2022-04-17 15:29:39,30.5667,79.5667,58.77,52,79,7.78
407,Deniliquin,AU,2022-04-17 15:29:40,-35.5333,144.9667,69.55,43,100,6.87
408,Waverly,US,2022-04-17 15:29:11,42.7392,-84.6208,35.76,52,0,8.05
409,Port Hardy,CA,2022-04-17 15:25:30,50.6996,-127.4199,41.0,93,20,3.44
410,Cururupu,BR,2022-04-17 15:29:41,-1.8283,-44.8683,84.92,75,86,3.83
411,College,US,2022-04-17 15:29:41,64.8569,-147.8028,13.98,50,20,9.22
412,Tafresh,IR,2022-04-17 15:29:42,34.692,50.013,54.09,24,29,14.97
413,Salo,IT,2022-04-17 15:29:42,45.6086,10.531,62.76,57,73,6.35
414,Bon Air,US,2022-04-17 15:27:30,37.5249,-77.5578,60.1,49,40,11.5
415,Betulia,CO,2022-04-17 15:29:43,6.1128,-75.9838,73.69,75,86,2.68
416,Sangar,RU,2022-04-17 15:30:44,63.9242,127.4739,21.72,93,99,13.22
417,Birnin Kebbi,NG,2022-04-17 15:30:44,12.4539,4.1975,102.33,8,73,9.48
418,Zaranj,AF,2022-04-17 15:30:45,30.9667,61.8833,80.56,26,86,12.15
419,Hofn,IS,2022-04-17 15:30:46,64.2539,-15.2082,46.63,80,20,8.7
420,Torma,EE,2022-04-17 15:30:48,58.8128,26.7383,44.73,54,69,2.66
421,Marrakesh,MA,2022-04-17 15:30:49,31.6315,-8.0083,91.47,13,0,5.75
422,Lakshmipur,BD,2022-04-17 15:30:49,22.95,90.8333,81.12,87,62,12.37
423,Inirida,CO,2022-04-17 15:27:08,3.8653,-67.9239,86.43,61,65,1.92
424,Ciechanow,PL,2022-04-17 15:30:50,52.8814,20.62,51.66,46,69,9.66
425,Bonthe,SL,2022-04-17 15:30:51,7.5264,-12.505,86.09,52,88,11.99
426,Manaquiri,BR,2022-04-17 15:30:51,-3.3167,-60.35,79.29,68,100,4.09
427,Safaga,EG,2022-04-17 15:30:52,26.7292,33.9365,82.63,35,100,6.38
428,Massaguet,TD,2022-04-17 15:30:52,12.4755,15.4365,101.91,21,92,12.01
429,Talakan,RU,2022-04-17 15:30:53,50.3167,130.3667,24.39,94,37,2.3
430,Starokozache,UA,2022-04-17 15:30:53,46.3372,29.9853,48.92,44,100,13.44
431,Kuandian,CN,2022-04-17 15:30:54,40.7286,124.7847,49.59,49,100,3.47
432,Aksarka,RU,2022-04-17 15:30:54,66.5606,67.7975,12.67,89,43,8.12
433,Novoagansk,RU,2022-04-17 15:30:55,61.9449,76.6625,18.93,96,99,6.82
434,Slave Lake,CA,2022-04-17 15:30:24,55.2834,-114.769,28.38,80,0,3.44
435,Dingtao,CN,2022-04-17 15:30:55,35.0683,115.5625,52.68,54,100,9.4
436,Maceio,BR,2022-04-17 15:30:56,-9.6658,-35.7353,83.64,69,75,6.91
437,Mayo,US,2022-04-17 15:28:54,38.8876,-76.5119,55.51,41,0,17.27
438,Grenada,ES,2022-04-17 15:30:57,37.1882,-3.6067,80.96,30,20,3.44
439,Bubaque,GW,2022-04-17 15:30:57,11.2833,-15.8333,77.29,66,45,17.56
440,Hithadhoo,MV,2022-04-17 15:30:58,-0.6,73.0833,83.66,75,69,8.01
441,Ekibastuz,KZ,2022-04-17 15:30:59,51.6667,75.3667,61.61,47,61,13.2
442,Sinop,TR,2022-04-17 15:30:59,41.7711,34.8709,59.79,61,100,6.8
443,Uyemskiy,RU,2022-04-17 15:30:59,64.4743,40.8524,35.65,80,40,8.95
444,Itarema,BR,2022-04-17 15:31:00,-2.9248,-39.9167,85.41,70,45,9.62
445,Karachi,PK,2022-04-17 15:31:01,24.9056,67.0822,84.02,74,17,14.97
446,Pafos,CY,2022-04-17 15:31:02,34.7667,32.4167,81.23,24,0,20.71
447,Pochutla,MX,2022-04-17 15:31:03,15.7432,-96.4661,89.82,45,48,5.41
448,Hami,CN,2022-04-17 15:31:04,42.8,93.45,59.56,14,0,6.64
449,Xinzhi,CN,2022-04-17 15:31:04,36.4989,111.7047,56.17,42,92,2.8
450,Alyangula,AU,2022-04-17 15:31:05,-13.8483,136.4192,75.07,94,100,0.0
451,Toora-Khem,RU,2022-04-17 15:31:05,52.4675,96.11,39.74,88,31,2.68
452,Saint-Augustin,CA,2022-04-17 15:31:06,51.226,-58.6502,34.32,99,100,11.18
453,Kamalpur,IN,2022-04-17 15:31:07,24.2,91.8333,69.03,90,73,4.63
454,Puerto Penasco,MX,2022-04-17 15:31:09,31.3167,-113.5333,69.78,48,0,0.0
455,Koster,ZA,2022-04-17 15:31:09,-25.863,26.8976,53.38,94,96,2.98
456,Shafranovo,RU,2022-04-17 15:31:10,53.9667,54.7667,43.21,70,100,4.85
457,Vanavara,RU,2022-04-17 15:31:10,60.34,102.2797,42.39,87,99,13.8
458,Maroantsetra,MG,2022-04-17 15:31:11,-15.4333,49.7333,77.13,88,8,7.56
459,Clyde River,CA,2022-04-17 15:31:12,70.4692,-68.5914,-10.97,84,75,9.22
460,Lensk,RU,2022-04-17 15:31:13,60.7253,114.9278,40.59,98,100,13.38
461,Yerkoy,TR,2022-04-17 15:32:15,39.6381,34.4672,64.9,40,100,3.2
462,Tazovskiy,RU,2022-04-17 15:32:15,67.4667,78.7,12.18,93,84,14.72
463,Hanzhong,CN,2022-04-17 15:32:17,33.0728,107.0303,52.45,71,100,1.34
464,Cairns,AU,2022-04-17 15:32:17,-16.9167,145.7667,75.15,91,100,10.36
465,Dongning,CN,2022-04-17 15:32:18,44.0622,131.1207,42.87,37,100,4.34
466,Marsabit,KE,2022-04-17 15:32:18,2.3284,37.9899,73.2,53,100,3.0
467,Mujiayingzi,CN,2022-04-17 15:32:19,42.1167,118.7833,48.06,38,89,6.58
468,Buchanan,LR,2022-04-17 15:32:20,5.8808,-10.0467,81.97,70,100,6.24
469,Rio Brilhante,BR,2022-04-17 15:32:20,-21.8019,-54.5464,78.06,40,6,5.59
470,Pokhara,NP,2022-04-17 15:32:21,28.2333,83.9833,74.79,23,27,7.65
471,Calama,CL,2022-04-17 15:32:21,-22.4667,-68.9333,66.69,4,0,9.22
472,Makaleng,BW,2022-04-17 15:32:22,-20.9,27.2833,64.81,83,99,11.61
473,Ambovombe,MG,2022-04-17 15:32:23,-25.1667,46.0833,75.18,84,21,17.76
474,Xining,CN,2022-04-17 15:32:23,36.6167,101.7667,40.82,33,90,7.0
475,Los Llanos De Aridane,ES,2022-04-17 15:32:24,28.6585,-17.9182,69.55,73,0,16.11
476,Kenai,US,2022-04-17 15:32:25,60.5544,-151.2583,35.15,83,100,0.0
477,Brae,GB,2022-04-17 15:32:25,60.3964,-1.353,50.34,85,100,13.11
478,Mandalgovi,MN,2022-04-17 15:32:25,45.7625,106.2708,40.53,36,0,8.37
479,Harrisburg,US,2022-04-17 15:30:30,40.2737,-76.8844,48.49,49,100,16.11
480,Airdrie,GB,2022-04-17 15:32:26,55.866,-3.9803,66.33,56,100,11.97
481,Pacifica,US,2022-04-17 15:28:37,37.6138,-122.4869,50.63,81,20,5.75
482,Kovur,IN,2022-04-17 15:32:27,14.4833,79.9833,82.67,82,12,8.52
483,Sydney Mines,CA,2022-04-17 15:32:27,46.2367,-60.2177,48.99,95,100,16.11
484,San Rafael,AR,2022-04-17 15:32:28,-34.6177,-68.3301,72.55,30,0,9.98
485,Launceston,AU,2022-04-17 15:31:49,-41.45,147.1667,61.81,96,100,11.5
486,Tura,IN,2022-04-17 15:32:28,25.5198,90.2201,69.67,81,2,8.95
487,Puerto Cabezas,NI,2022-04-17 15:32:30,14.0351,-83.3888,84.16,74,75,9.22
488,Isangel,VU,2022-04-17 15:32:30,-19.55,169.2667,75.31,83,100,2.3
489,Hokitika,NZ,2022-04-17 15:32:31,-42.7167,170.9667,52.97,73,2,3.38
490,Loreto,MX,2022-04-17 15:32:32,22.2667,-101.9667,75.96,15,97,4.25
491,Santa Rosa,PH,2022-04-17 15:28:28,14.3122,121.1114,82.38,72,29,10.31
492,Koudougou,BF,2022-04-17 15:32:32,12.25,-2.3667,96.6,11,99,9.71
493,Lukovetskiy,RU,2022-04-17 15:32:33,64.2956,41.9211,33.84,98,100,6.13
494,Tanete,ID,2022-04-17 15:32:33,-3.9443,119.7848,75.4,98,100,2.06
495,Nambucca Heads,AU,2022-04-17 15:32:34,-30.65,153.0,64.4,91,51,4.61
496,Udachnyy,RU,2022-04-17 15:32:35,66.4167,112.4,35.46,93,100,11.12
497,Abu Samrah,SY,2022-04-17 15:32:36,35.3029,37.1841,76.71,15,100,11.27
498,Khorinsk,RU,2022-04-17 15:32:38,52.1657,109.7726,41.45,77,98,4.65
499,Waipawa,NZ,2022-04-17 15:32:39,-41.4122,175.5153,45.39,86,42,5.44
500,Haizhou,CN,2022-04-17 15:32:39,34.5817,119.1289,55.11,40,100,4.88
501,Visnes,NO,2022-04-17 15:32:40,59.3556,5.2242,55.78,50,75,8.05
502,Mecca,SA,2022-04-17 15:29:25,21.4267,39.8261,94.01,19,1,12.73
503,Riohacha,CO,2022-04-17 15:32:40,11.5444,-72.9072,87.91,62,75,12.66
504,Hwange,ZW,2022-04-17 15:29:24,-18.3693,26.5019,76.89,63,70,6.73
505,Sept-Iles,CA,2022-04-17 15:32:41,50.2001,-66.3821,41.05,65,75,10.36
506,Gueret,FR,2022-04-17 15:32:41,46.1667,1.8667,64.27,35,9,5.95
507,Muyezerskiy,RU,2022-04-17 15:32:42,63.9333,31.65,39.27,92,100,6.96
508,Asau,RO,2022-04-17 15:40:41,46.4333,26.4,42.28,59,100,10.45
509,Alice Springs,AU,2022-04-17 15:40:41,-23.7,133.8833,81.95,30,100,10.36
510,Bolotnoye,RU,2022-04-17 15:40:42,55.6717,84.3981,46.72,86,97,5.97
511,Leh,IN,2022-04-17 15:40:42,34.1667,77.5833,42.39,29,62,4.99
512,Atherton,GB,2022-04-17 15:40:43,53.5237,-2.4935,66.45,53,100,5.99
513,Roebourne,AU,2022-04-17 15:40:43,-20.7833,117.1333,85.14,39,23,5.93
514,Kiama,AU,2022-04-17 15:40:43,-34.6833,150.8667,64.0,84,49,9.19
515,Gisborne,NZ,2022-04-17 15:40:44,-38.6533,178.0042,57.87,80,100,6.93
516,Gari,RU,2022-04-17 15:40:44,59.4307,62.3497,26.15,86,51,2.06
517,Bowen,AU,2022-04-17 15:40:44,-20.0167,148.2333,72.03,81,1,9.82
518,Wajima,JP,2022-04-17 15:40:45,37.4,136.9,50.52,56,9,5.03
519,Woodward,US,2022-04-17 15:40:45,36.4337,-99.3904,55.96,58,40,6.91
520,Damavand,IR,2022-04-17 15:40:46,35.7178,52.065,43.5,59,19,8.5
521,Matay,EG,2022-04-17 15:40:46,28.419,30.7792,100.31,6,80,11.18
522,Qasigiannguit,GL,2022-04-17 15:40:46,68.8193,-51.1922,19.65,82,38,4.18
523,Darhan,MN,2022-04-17 15:40:47,49.4867,105.9228,49.33,34,6,8.66
524,Iracoubo,GF,2022-04-17 15:40:47,5.4802,-53.2011,81.9,74,31,9.78
525,San Patricio,US,2022-04-17 15:40:47,28.017,-97.5169,82.17,61,80,10.22
526,Westport,US,2022-04-17 15:38:55,41.1415,-73.3579,50.04,41,0,20.0
527,Zhanakorgan,KZ,2022-04-17 15:40:48,43.9098,67.2495,76.33,27,85,8.46
528,Kushima,JP,2022-04-17 15:40:48,31.4583,131.2333,56.43,80,39,2.86
529,Marawi,PH,2022-04-17 15:40:49,7.9986,124.2928,68.92,95,90,0.51
530,Luderitz,NA,2022-04-17 15:40:49,-26.6481,15.1594,69.96,59,0,12.17
531,General Roca,AR,2022-04-17 15:40:49,-39.0333,-67.5833,68.77,40,0,10.54
532,Esperance,AU,2022-04-17 15:40:50,-33.8667,121.9,55.24,60,80,10.47
533,Dwarka,IN,2022-04-17 15:40:50,22.2394,68.9678,80.91,81,0,12.46
534,Beloha,MG,2022-04-17 15:40:51,-25.1667,45.05,74.37,83,61,14.23
535,Naawan,PH,2022-04-17 15:40:51,8.4344,124.2889,76.98,83,69,4.07
536,Marsassoum,SN,2022-04-17 15:40:51,12.8275,-15.9806,95.09,9,92,8.7
537,Davila,PH,2022-04-17 15:40:52,18.4726,120.5763,76.98,81,25,16.33
538,Dunedin,NZ,2022-04-17 15:40:52,-45.8742,170.5036,53.8,70,8,11.01
539,Cap Malheureux,MU,2022-04-17 15:40:53,-19.9842,57.6142,79.47,88,34,1.99
540,Harper,LR,2022-04-17 15:40:53,4.375,-7.7169,78.46,82,100,7.25
541,Wakiso,UG,2022-04-17 15:40:53,0.4044,32.4594,70.39,74,94,4.45
542,Coahuayana,MX,2022-04-17 15:40:54,18.7333,-103.6833,83.79,57,100,4.43
543,Muisne,EC,2022-04-17 15:40:54,0.6,-80.0333,78.35,78,100,10.0
544,Namwala,ZM,2022-04-17 15:40:55,-15.7504,26.4384,74.8,58,56,6.2
545,Hun,LY,2022-04-17 15:36:22,29.1268,15.9477,75.07,25,0,14.27
546,Namikupa,TZ,2022-04-17 15:40:55,-10.8333,39.6,73.13,97,12,3.49
547,Dalhousie,IN,2022-04-17 15:40:56,32.5333,75.9833,59.09,36,87,8.52
548,Le Vauclin,MQ,2022-04-17 15:40:56,14.5452,-60.8388,84.25,61,75,19.57
549,Nanchang,CN,2022-04-17 15:40:57,28.6833,115.8833,53.87,91,100,2.91
550,Bulgan,MN,2022-04-17 15:40:58,48.8125,103.5347,41.31,42,31,4.38
551,Bodden Town,KY,2022-04-17 15:40:58,19.2833,-81.25,84.2,78,20,6.91
552,Baker City,US,2022-04-17 15:40:58,44.7749,-117.8344,33.58,93,0,0.0
553,Te Anau,NZ,2022-04-17 15:40:59,-45.4167,167.7167,44.78,93,22,2.13
554,Bay Roberts,CA,2022-04-17 15:41:59,47.5999,-53.2648,47.95,82,92,16.6
555,Komsomolskiy,UZ,2022-04-17 15:42:00,40.4272,71.7189,72.32,24,42,4.61
556,Llallagua,BO,2022-04-17 15:42:00,-18.4167,-66.6333,55.02,11,22,13.94
557,Gongzhuling,CN,2022-04-17 15:42:00,43.5008,124.8198,46.24,26,100,6.44
